time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+4.680000e+00,+0.000000e+00,+1.646957e+01,+6.785960e-02,+1.138593e+01,+1.914694e-02,+4.507893e+00,+6.444922e-02,+7.930987e-03,-1.438768e-02,+8.858900e-03,+3.656366e-03,-2.141662e-02,+7.848623e-02,-2.378925e-02,-4.173011e-03,+1.544323e-02,+2.585102e+01,+2.623484e+01,+2.577163e+01,+2.615206e+01,+1.506305e-02,+2.150879e-02,+1.718399e-02,+2.357122e-02,+1.462962e+03,
+4.690000e+00,+0.000000e+00,+1.658368e+01,+6.891799e-02,+1.143098e+01,+1.908600e-02,+4.490274e+00,+6.461115e-02,+8.019299e-03,-1.435208e-02,+8.909562e-03,+3.957628e-03,-2.145950e-02,+7.833788e-02,-2.376408e-02,-4.161482e-03,+1.544111e-02,+2.595069e+01,+2.633412e+01,+2.587029e+01,+2.625166e+01,+1.508460e-02,+2.149541e-02,+1.719433e-02,+2.354660e-02,+1.457545e+03,
+4.700000e+00,+0.000000e+00,+1.669825e+01,+6.999004e-02,+1.147587e+01,+1.901869e-02,+4.472683e+00,+6.473737e-02,+8.108013e-03,-1.431355e-02,+8.956455e-03,+4.245116e-03,-2.149549e-02,+7.818925e-02,-2.373276e-02,-4.148312e-03,+1.543614e-02,+2.605003e+01,+2.643295e+01,+2.596867e+01,+2.635082e+01,+1.510686e-02,+2.148190e-02,+1.720504e-02,+2.352149e-02,+1.452140e+03,
+4.710000e+00,+0.000000e+00,+1.681326e+01,+7.107578e-02,+1.152058e+01,+1.894513e-02,+4.455130e+00,+6.482833e-02,+8.197093e-03,-1.427223e-02,+8.999407e-03,+4.517604e-03,-2.152458e-02,+7.804055e-02,-2.369549e-02,-4.133562e-03,+1.542836e-02,+2.614904e+01,+2.653133e+01,+2.606676e+01,+2.644955e+01,+1.512968e-02,+2.146832e-02,+1.721605e-02,+2.349602e-02,+1.446749e+03,
+4.720000e+00,+0.000000e+00,+1.692872e+01,+7.217524e-02,+1.156512e+01,+1.886547e-02,+4.437617e+00,+6.488546e-02,+8.286505e-03,-1.422827e-02,+9.038273e-03,+4.774143e-03,-2.154681e-02,+7.789194e-02,-2.365244e-02,-4.117302e-03,+1.541784e-02,+2.624773e+01,+2.662927e+01,+2.616457e+01,+2.654786e+01,+1.515297e-02,+2.145473e-02,+1.722730e-02,+2.347030e-02,+1.441372e+03,
+4.730000e+00,+0.000000e+00,+1.704462e+01,+7.328846e-02,+1.160948e+01,+1.877989e-02,+4.420151e+00,+6.490942e-02,+8.376212e-03,-1.418182e-02,+9.072939e-03,+5.014038e-03,-2.156228e-02,+7.774357e-02,-2.360385e-02,-4.099607e-03,+1.540463e-02,+2.634608e+01,+2.672679e+01,+2.626208e+01,+2.664574e+01,+1.517661e-02,+2.144119e-02,+1.723875e-02,+2.344444e-02,+1.436009e+03,
+4.740000e+00,+0.000000e+00,+1.716096e+01,+7.441545e-02,+1.165367e+01,+1.868860e-02,+4.402734e+00,+6.490093e-02,+8.466175e-03,-1.413307e-02,+9.103318e-03,+5.236826e-03,-2.157114e-02,+7.759556e-02,-2.354994e-02,-4.080557e-03,+1.538882e-02,+2.644410e+01,+2.682388e+01,+2.635930e+01,+2.674320e+01,+1.520051e-02,+2.142772e-02,+1.725035e-02,+2.341851e-02,+1.430660e+03,
+4.750000e+00,+0.000000e+00,+1.727775e+01,+7.555623e-02,+1.169768e+01,+1.859184e-02,+4.385372e+00,+6.486183e-02,+8.556357e-03,-1.408217e-02,+9.129347e-03,+5.442252e-03,-2.157355e-02,+7.744803e-02,-2.349095e-02,-4.060236e-03,+1.537048e-02,+2.654179e+01,+2.692055e+01,+2.645621e+01,+2.684025e+01,+1.522459e-02,+2.141438e-02,+1.726206e-02,+2.339262e-02,+1.425327e+03,
+4.760000e+00,+0.000000e+00,+1.739497e+01,+7.671083e-02,+1.174153e+01,+1.848986e-02,+4.368066e+00,+6.479316e-02,+8.646718e-03,-1.402930e-02,+9.150990e-03,+5.630248e-03,-2.156973e-02,+7.730106e-02,-2.342714e-02,-4.038726e-03,+1.534969e-02,+2.663915e+01,+2.701682e+01,+2.655283e+01,+2.693689e+01,+1.524878e-02,+2.140118e-02,+1.727386e-02,+2.336682e-02,+1.420010e+03,
+4.770000e+00,+0.000000e+00,+1.751263e+01,+7.787925e-02,+1.178520e+01,+1.838294e-02,+4.350818e+00,+6.469573e-02,+8.737218e-03,-1.397464e-02,+9.168229e-03,+5.800902e-03,-2.155992e-02,+7.715471e-02,-2.335876e-02,-4.016114e-03,+1.532653e-02,+2.673618e+01,+2.711268e+01,+2.664914e+01,+2.703312e+01,+1.527301e-02,+2.138814e-02,+1.728573e-02,+2.334117e-02,+1.414708e+03,
+4.780000e+00,+0.000000e+00,+1.763072e+01,+7.906150e-02,+1.182870e+01,+1.827137e-02,+4.333632e+00,+6.457139e-02,+8.827818e-03,-1.391835e-02,+9.181071e-03,+5.954439e-03,-2.154434e-02,+7.700904e-02,-2.328605e-02,-3.992486e-03,+1.530108e-02,+2.683286e+01,+2.720815e+01,+2.674513e+01,+2.712894e+01,+1.529722e-02,+2.137529e-02,+1.729763e-02,+2.331572e-02,+1.409422e+03,
+4.790000e+00,+0.000000e+00,+1.774924e+01,+8.025759e-02,+1.187203e+01,+1.815546e-02,+4.316506e+00,+6.442092e-02,+8.918477e-03,-1.386061e-02,+9.189542e-03,+6.091190e-03,-2.152325e-02,+7.686408e-02,-2.320927e-02,-3.967926e-03,+1.527341e-02,+2.692922e+01,+2.730322e+01,+2.684082e+01,+2.722436e+01,+1.532136e-02,+2.136262e-02,+1.730956e-02,+2.329053e-02,+1.404152e+03,
+4.800000e+00,+0.000000e+00,+1.786820e+01,+8.146753e-02,+1.191519e+01,+1.803552e-02,+4.299444e+00,+6.424551e-02,+9.009158e-03,-1.380157e-02,+9.193685e-03,+6.211574e-03,-2.149690e-02,+7.671987e-02,-2.312866e-02,-3.942520e-03,+1.524362e-02,+2.702524e+01,+2.739789e+01,+2.693618e+01,+2.731938e+01,+1.534540e-02,+2.135016e-02,+1.732150e-02,+2.326562e-02,+1.398898e+03,
+4.810000e+00,+0.000000e+00,+1.798759e+01,+8.269132e-02,+1.195818e+01,+1.791188e-02,+4.282443e+00,+6.404696e-02,+9.099819e-03,-1.374141e-02,+9.193564e-03,+6.316079e-03,-2.146555e-02,+7.657641e-02,-2.304446e-02,-3.916348e-03,+1.521176e-02,+2.712092e+01,+2.749219e+01,+2.703123e+01,+2.741400e+01,+1.536930e-02,+2.133789e-02,+1.733344e-02,+2.324103e-02,+1.393659e+03,
+4.820000e+00,+0.000000e+00,+1.810740e+01,+8.392896e-02,+1.200101e+01,+1.778486e-02,+4.265505e+00,+6.382557e-02,+9.190423e-03,-1.368026e-02,+9.189260e-03,+6.405243e-03,-2.142945e-02,+7.643372e-02,-2.295691e-02,-3.889492e-03,+1.517793e-02,+2.721626e+01,+2.758609e+01,+2.712595e+01,+2.750823e+01,+1.539304e-02,+2.132582e-02,+1.734538e-02,+2.321677e-02,+1.388436e+03,
+4.830000e+00,+0.000000e+00,+1.822764e+01,+8.518046e-02,+1.204366e+01,+1.765478e-02,+4.248628e+00,+6.358316e-02,+9.280931e-03,-1.361828e-02,+9.180872e-03,+6.479642e-03,-2.138884e-02,+7.629179e-02,-2.286624e-02,-3.862030e-03,+1.514218e-02,+2.731127e+01,+2.767962e+01,+2.722034e+01,+2.760205e+01,+1.541659e-02,+2.131394e-02,+1.735731e-02,+2.319286e-02,+1.383228e+03,
+4.840000e+00,+0.000000e+00,+1.834831e+01,+8.644581e-02,+1.208614e+01,+1.752199e-02,+4.231811e+00,+6.332085e-02,+9.371306e-03,-1.355562e-02,+9.168513e-03,+6.539883e-03,-2.134396e-02,+7.615061e-02,-2.277267e-02,-3.834037e-03,+1.510460e-02,+2.740594e+01,+2.777277e+01,+2.731441e+01,+2.769548e+01,+1.543995e-02,+2.130225e-02,+1.736923e-02,+2.316932e-02,+1.378036e+03,
+4.850000e+00,+0.000000e+00,+1.846940e+01,+8.772501e-02,+1.212846e+01,+1.738680e-02,+4.215054e+00,+6.303938e-02,+9.461513e-03,-1.349241e-02,+9.152313e-03,+6.586594e-03,-2.129503e-02,+7.601017e-02,-2.267641e-02,-3.805585e-03,+1.506524e-02,+2.750027e+01,+2.786554e+01,+2.740815e+01,+2.778852e+01,+1.546311e-02,+2.129075e-02,+1.738115e-02,+2.314616e-02,+1.372858e+03,
+4.860000e+00,+0.000000e+00,+1.859091e+01,+8.901805e-02,+1.217061e+01,+1.724955e-02,+4.198355e+00,+6.274051e-02,+9.551515e-03,-1.342879e-02,+9.132416e-03,+6.620425e-03,-2.124228e-02,+7.587045e-02,-2.257767e-02,-3.776744e-03,+1.502419e-02,+2.759426e+01,+2.795794e+01,+2.750156e+01,+2.788116e+01,+1.548607e-02,+2.127942e-02,+1.739306e-02,+2.312338e-02,+1.367695e+03,
+4.870000e+00,+0.000000e+00,+1.871284e+01,+9.032496e-02,+1.221267e+01,+1.711204e-02,+4.189756e+00,+6.224377e-02,+9.641179e-03,-1.336487e-02,+9.084791e-03,+6.639726e-03,-2.118559e-02,+7.573492e-02,-2.247679e-02,-3.747543e-03,+1.498171e-02,+2.768013e+01,+2.805025e+01,+2.759624e+01,+2.797365e+01,+1.550889e-02,+2.126822e-02,+1.740540e-02,+2.310100e-02,+1.364997e+03,
+4.880000e+00,+0.000000e+00,+1.883519e+01,+9.164571e-02,+1.225453e+01,+1.697376e-02,+4.168371e+00,+6.193578e-02,+9.730400e-03,-1.330082e-02,+9.052076e-03,+6.644231e-03,-2.112579e-02,+7.559577e-02,-2.237413e-02,-3.718119e-03,+1.493789e-02,+2.777015e+01,+2.814206e+01,+2.768844e+01,+2.806561e+01,+1.553159e-02,+2.125726e-02,+1.741794e-02,+2.307916e-02,+1.358369e+03,
+4.890000e+00,+0.000000e+00,+1.895796e+01,+9.298027e-02,+1.229621e+01,+1.683477e-02,+4.150414e+00,+6.162581e-02,+9.819297e-03,-1.323675e-02,+9.021376e-03,+6.641123e-03,-2.106373e-02,+7.545752e-02,-2.226958e-02,-3.688565e-03,+1.489245e-02,+2.786180e+01,+2.823341e+01,+2.778052e+01,+2.815712e+01,+1.555394e-02,+2.124657e-02,+1.742993e-02,+2.305783e-02,+1.352825e+03,
+4.900000e+00,+0.000000e+00,+1.908115e+01,+9.432865e-02,+1.233771e+01,+1.669510e-02,+4.133541e+00,+6.127694e-02,+9.907862e-03,-1.317273e-02,+8.988364e-03,+6.629456e-03,-2.099840e-02,+7.532055e-02,-2.216327e-02,-3.658889e-03,+1.484549e-02,+2.795348e+01,+2.832436e+01,+2.787250e+01,+2.824825e+01,+1.557596e-02,+2.123605e-02,+1.744160e-02,+2.303688e-02,+1.347607e+03,
+4.910000e+00,+0.000000e+00,+1.920474e+01,+9.569085e-02,+1.237904e+01,+1.655484e-02,+4.117029e+00,+6.090383e-02,+9.996072e-03,-1.310886e-02,+8.952668e-03,+6.608945e-03,-2.092989e-02,+7.518447e-02,-2.205539e-02,-3.629125e-03,+1.479715e-02,+2.804490e+01,+2.841495e+01,+2.796423e+01,+2.833899e+01,+1.559776e-02,+2.122564e-02,+1.745321e-02,+2.301626e-02,+1.342490e+03,
+4.920000e+00,+0.000000e+00,+1.932875e+01,+9.706685e-02,+1.242021e+01,+1.641420e-02,+4.100658e+00,+6.051516e-02,+1.008390e-02,-1.304521e-02,+8.914357e-03,+6.579998e-03,-2.085858e-02,+7.504904e-02,-2.194613e-02,-3.599315e-03,+1.474751e-02,+2.813599e+01,+2.850517e+01,+2.805566e+01,+2.842934e+01,+1.561944e-02,+2.121529e-02,+1.746492e-02,+2.299593e-02,+1.337410e+03,
+4.930000e+00,+0.000000e+00,+1.945317e+01,+9.845664e-02,+1.246122e+01,+1.627339e-02,+4.084363e+00,+6.011544e-02,+1.017133e-02,-1.298187e-02,+8.873574e-03,+6.543316e-03,-2.078478e-02,+7.491412e-02,-2.183566e-02,-3.569504e-03,+1.469665e-02,+2.822674e+01,+2.859502e+01,+2.814676e+01,+2.851931e+01,+1.564104e-02,+2.120502e-02,+1.747676e-02,+2.297589e-02,+1.332350e+03,
+4.940000e+00,+0.000000e+00,+1.957800e+01,+9.986023e-02,+1.250206e+01,+1.613266e-02,+4.068125e+00,+5.970664e-02,+1.025832e-02,-1.291891e-02,+8.830482e-03,+6.499710e-03,-2.070874e-02,+7.477966e-02,-2.172411e-02,-3.539733e-03,+1.464464e-02,+2.831714e+01,+2.868451e+01,+2.823754e+01,+2.860889e+01,+1.566257e-02,+2.119482e-02,+1.748875e-02,+2.295614e-02,+1.327305e+03,
+4.950000e+00,+0.000000e+00,+1.970323e+01,+1.012776e-01,+1.254274e+01,+1.599223e-02,+4.051939e+00,+5.929074e-02,+1.034487e-02,-1.285639e-02,+8.785247e-03,+6.450029e-03,-2.063064e-02,+7.464565e-02,-2.161162e-02,-3.510041e-03,+1.459154e-02,+2.840718e+01,+2.877362e+01,+2.832799e+01,+2.869808e+01,+1.568403e-02,+2.118468e-02,+1.750089e-02,+2.293668e-02,+1.322274e+03,
+4.960000e+00,+0.000000e+00,+1.982887e+01,+1.027087e-01,+1.258325e+01,+1.585232e-02,+4.035804e+00,+5.886768e-02,+1.043095e-02,-1.279438e-02,+8.738029e-03,+6.395127e-03,-2.055063e-02,+7.451207e-02,-2.149831e-02,-3.480459e-03,+1.453740e-02,+2.849688e+01,+2.886236e+01,+2.841811e+01,+2.878690e+01,+1.570541e-02,+2.117461e-02,+1.751314e-02,+2.291750e-02,+1.317257e+03,
+4.970000e+00,+0.000000e+00,+1.995492e+01,+1.041536e-01,+1.262361e+01,+1.571314e-02,+4.019720e+00,+5.843875e-02,+1.051655e-02,-1.273292e-02,+8.688980e-03,+6.335842e-03,-2.046884e-02,+7.437894e-02,-2.138431e-02,-3.451018e-03,+1.448227e-02,+2.858622e+01,+2.895074e+01,+2.850791e+01,+2.887533e+01,+1.572670e-02,+2.116460e-02,+1.752550e-02,+2.289860e-02,+1.312254e+03,
+4.980000e+00,+0.000000e+00,+2.008136e+01,+1.056123e-01,+1.266380e+01,+1.557487e-02,+4.003686e+00,+5.800448e-02,+1.060165e-02,-1.267204e-02,+8.638243e-03,+6.272980e-03,-2.038540e-02,+7.424625e-02,-2.126971e-02,-3.421743e-03,+1.442622e-02,+2.867521e+01,+2.903876e+01,+2.859737e+01,+2.896338e+01,+1.574788e-02,+2.115465e-02,+1.753794e-02,+2.287997e-02,+1.307265e+03,
+4.990000e+00,+0.000000e+00,+2.020821e+01,+1.070847e-01,+1.270384e+01,+1.543770e-02,+3.987704e+00,+5.756503e-02,+1.068623e-02,-1.261178e-02,+8.585947e-03,+6.207300e-03,-2.030044e-02,+7.411399e-02,-2.115461e-02,-3.392655e-03,+1.436930e-02,+2.876385e+01,+2.912641e+01,+2.868651e+01,+2.905105e+01,+1.576894e-02,+2.114477e-02,+1.755044e-02,+2.286160e-02,+1.302291e+03,
+5.000000e+00,+0.000000e+00,+2.033545e+01,+1.085709e-01,+1.274371e+01,+1.530178e-02,+3.971772e+00,+5.712156e-02,+1.077027e-02,-1.255217e-02,+8.532216e-03,+6.139505e-03,-2.021408e-02,+7.398215e-02,-2.103913e-02,-3.363774e-03,+1.431158e-02,+2.885213e+01,+2.921369e+01,+2.877532e+01,+2.913835e+01,+1.578985e-02,+2.113494e-02,+1.756299e-02,+2.284349e-02,+1.297331e+03,
+5.010000e+00,+0.000000e+00,+2.046310e+01,+1.100708e-01,+1.278342e+01,+1.516726e-02,+3.955890e+00,+5.667341e-02,+1.085378e-02,-1.249322e-02,+8.477160e-03,+6.070229e-03,-2.012643e-02,+7.385074e-02,-2.092334e-02,-3.335116e-03,+1.425310e-02,+2.894006e+01,+2.930062e+01,+2.886379e+01,+2.922527e+01,+1.581061e-02,+2.112517e-02,+1.757555e-02,+2.282562e-02,+1.292385e+03,
+5.020000e+00,+0.000000e+00,+2.059114e+01,+1.115844e-01,+1.282298e+01,+1.503427e-02,+3.940058e+00,+5.622092e-02,+1.093673e-02,-1.243494e-02,+8.420887e-03,+6.000029e-03,-2.003758e-02,+7.371973e-02,-2.080732e-02,-3.306695e-03,+1.419393e-02,+2.902763e+01,+2.938718e+01,+2.895193e+01,+2.931181e+01,+1.583120e-02,+2.111544e-02,+1.758812e-02,+2.280797e-02,+1.287454e+03,
+5.030000e+00,+0.000000e+00,+2.071957e+01,+1.131117e-01,+1.286237e+01,+1.490294e-02,+3.924275e+00,+5.576494e-02,+1.101911e-02,-1.237734e-02,+8.363497e-03,+5.929382e-03,-1.994765e-02,+7.358911e-02,-2.069116e-02,-3.278524e-03,+1.413411e-02,+2.911485e+01,+2.947337e+01,+2.903974e+01,+2.939798e+01,+1.585161e-02,+2.110575e-02,+1.760067e-02,+2.279053e-02,+1.282536e+03,
+5.040000e+00,+0.000000e+00,+2.084840e+01,+1.146528e-01,+1.290161e+01,+1.477338e-02,+3.908539e+00,+5.530468e-02,+1.110091e-02,-1.232043e-02,+8.305087e-03,+5.858683e-03,-1.985672e-02,+7.345887e-02,-2.057491e-02,-3.250611e-03,+1.407369e-02,+2.920171e+01,+2.955921e+01,+2.912721e+01,+2.948378e+01,+1.587184e-02,+2.109609e-02,+1.761320e-02,+2.277330e-02,+1.277632e+03,
+5.050000e+00,+0.000000e+00,+2.097761e+01,+1.162076e-01,+1.294069e+01,+1.464569e-02,+3.892849e+00,+5.484131e-02,+1.118213e-02,-1.226419e-02,+8.245754e-03,+5.788249e-03,-1.976488e-02,+7.332899e-02,-2.045866e-02,-3.222966e-03,+1.401273e-02,+2.928821e+01,+2.964468e+01,+2.921434e+01,+2.956920e+01,+1.589188e-02,+2.108645e-02,+1.762569e-02,+2.275625e-02,+1.272741e+03,
+5.060000e+00,+0.000000e+00,+2.110722e+01,+1.177760e-01,+1.297961e+01,+1.451994e-02,+3.877204e+00,+5.437460e-02,+1.126276e-02,-1.220864e-02,+8.185593e-03,+5.718327e-03,-1.967219e-02,+7.319944e-02,-2.034245e-02,-3.195595e-03,+1.395126e-02,+2.937436e+01,+2.972979e+01,+2.930114e+01,+2.965426e+01,+1.591174e-02,+2.107684e-02,+1.763814e-02,+2.273936e-02,+1.267863e+03,
+5.070000e+00,+0.000000e+00,+2.123721e+01,+1.193582e-01,+1.301838e+01,+1.439622e-02,+3.861602e+00,+5.390416e-02,+1.134278e-02,-1.215375e-02,+8.124702e-03,+5.649104e-03,-1.957874e-02,+7.307021e-02,-2.022635e-02,-3.168504e-03,+1.388934e-02,+2.946015e+01,+2.981454e+01,+2.938760e+01,+2.973894e+01,+1.593142e-02,+2.106724e-02,+1.765053e-02,+2.272264e-02,+1.262998e+03,
+5.080000e+00,+0.000000e+00,+2.136760e+01,+1.209540e-01,+1.305699e+01,+1.427460e-02,+3.846042e+00,+5.343133e-02,+1.142220e-02,-1.209953e-02,+8.063179e-03,+5.580719e-03,-1.948458e-02,+7.294129e-02,-2.011041e-02,-3.141699e-03,+1.382701e-02,+2.954558e+01,+2.989892e+01,+2.947373e+01,+2.982325e+01,+1.595093e-02,+2.105764e-02,+1.766288e-02,+2.270606e-02,+1.258146e+03,
+5.090000e+00,+0.000000e+00,+2.149836e+01,+1.225635e-01,+1.309551e+01,+1.415368e-02,+3.838286e+00,+5.297949e-02,+1.150110e-02,-1.204603e-02,+8.023405e-03,+5.497540e-03,-1.938180e-02,+7.281426e-02,-1.999495e-02,-3.115282e-03,+1.376439e-02,+2.963228e+01,+2.998317e+01,+2.955209e+01,+2.990747e+01,+1.597067e-02,+2.104807e-02,+1.767521e-02,+2.268958e-02,+1.255677e+03,
+5.100000e+00,+0.000000e+00,+2.162951e+01,+1.241865e-01,+1.313386e+01,+1.403460e-02,+3.818440e+00,+5.260527e-02,+1.157955e-02,-1.199330e-02,+7.967135e-03,+5.425831e-03,-1.928703e-02,+7.268670e-02,-1.988010e-02,-3.089246e-03,+1.370161e-02,+2.971655e+01,+3.006693e+01,+2.963414e+01,+2.999120e+01,+1.599048e-02,+2.103862e-02,+1.768757e-02,+2.267333e-02,+1.249485e+03,
+5.110000e+00,+0.000000e+00,+2.176104e+01,+1.258233e-01,+1.317203e+01,+1.391733e-02,+3.801591e+00,+5.211540e-02,+1.165742e-02,-1.194123e-02,+7.905521e-03,+5.359598e-03,-1.919323e-02,+7.255865e-02,-1.976542e-02,-3.063432e-03,+1.363856e-02,+2.980056e+01,+3.015028e+01,+2.971781e+01,+3.007447e+01,+1.600956e-02,+2.102925e-02,+1.769974e-02,+2.265733e-02,+1.244249e+03,
+5.120000e+00,+0.000000e+00,+2.189296e+01,+1.274736e-01,+1.321003e+01,+1.380199e-02,+3.785756e+00,+5.162330e-02,+1.173466e-02,-1.188979e-02,+7.842982e-03,+5.295548e-03,-1.909814e-02,+7.243106e-02,-1.965099e-02,-3.037871e-03,+1.357525e-02,+2.988446e+01,+3.023327e+01,+2.980155e+01,+3.015736e+01,+1.602816e-02,+2.101988e-02,+1.771172e-02,+2.264147e-02,+1.239322e+03,
+5.130000e+00,+0.000000e+00,+2.202525e+01,+1.291376e-01,+1.324787e+01,+1.368879e-02,+3.770277e+00,+5.114003e-02,+1.181129e-02,-1.183896e-02,+7.780138e-03,+5.233272e-03,-1.900201e-02,+7.230390e-02,-1.953694e-02,-3.012597e-03,+1.351174e-02,+2.996809e+01,+3.031589e+01,+2.988503e+01,+3.023988e+01,+1.604655e-02,+2.101048e-02,+1.772360e-02,+2.262568e-02,+1.234498e+03,
+5.140000e+00,+0.000000e+00,+2.215792e+01,+1.308152e-01,+1.328557e+01,+1.357786e-02,+3.754938e+00,+5.066287e-02,+1.188729e-02,-1.178871e-02,+7.717188e-03,+5.172797e-03,-1.890526e-02,+7.217704e-02,-1.942334e-02,-2.987625e-03,+1.344809e-02,+3.005139e+01,+3.039816e+01,+2.996820e+01,+3.032204e+01,+1.606486e-02,+2.100102e-02,+1.773544e-02,+2.260991e-02,+1.229714e+03,
+5.150000e+00,+0.000000e+00,+2.229096e+01,+1.325064e-01,+1.332310e+01,+1.346926e-02,+3.739667e+00,+5.018850e-02,+1.196267e-02,-1.173904e-02,+7.654258e-03,+5.114219e-03,-1.880819e-02,+7.205036e-02,-1.931025e-02,-2.962960e-03,+1.338433e-02,+3.013436e+01,+3.048006e+01,+3.005103e+01,+3.040383e+01,+1.608318e-02,+2.099152e-02,+1.774729e-02,+2.259416e-02,+1.224950e+03,
+5.160000e+00,+0.000000e+00,+2.242438e+01,+1.342111e-01,+1.336049e+01,+1.336300e-02,+3.724440e+00,+4.971604e-02,+1.203742e-02,-1.168992e-02,+7.591433e-03,+5.057645e-03,-1.871094e-02,+7.192386e-02,-1.919771e-02,-2.938600e-03,+1.332051e-02,+3.021699e+01,+3.056160e+01,+3.013353e+01,+3.048526e+01,+1.610151e-02,+2.098196e-02,+1.775915e-02,+2.257843e-02,+1.220199e+03,
+5.170000e+00,+0.000000e+00,+2.255817e+01,+1.359294e-01,+1.339772e+01,+1.325909e-02,+3.709251e+00,+4.924405e-02,+1.211156e-02,-1.164133e-02,+7.528778e-03,+5.003188e-03,-1.861360e-02,+7.179751e-02,-1.908573e-02,-2.914539e-03,+1.325665e-02,+3.029927e+01,+3.064278e+01,+3.021568e+01,+3.056633e+01,+1.611986e-02,+2.097238e-02,+1.777102e-02,+2.256273e-02,+1.215460e+03,
+5.180000e+00,+0.000000e+00,+2.269234e+01,+1.376612e-01,+1.343480e+01,+1.315751e-02,+3.694098e+00,+4.877173e-02,+1.218507e-02,-1.159325e-02,+7.466333e-03,+4.950957e-03,-1.851623e-02,+7.167135e-02,-1.897435e-02,-2.890772e-03,+1.319280e-02,+3.038120e+01,+3.072359e+01,+3.029749e+01,+3.064703e+01,+1.613820e-02,+2.096277e-02,+1.778290e-02,+2.254705e-02,+1.210734e+03,
+5.190000e+00,+0.000000e+00,+2.282687e+01,+1.394065e-01,+1.347172e+01,+1.305823e-02,+3.678983e+00,+4.829908e-02,+1.225797e-02,-1.154565e-02,+7.404124e-03,+4.901056e-03,-1.841887e-02,+7.154538e-02,-1.886357e-02,-2.867292e-03,+1.312899e-02,+3.046279e+01,+3.080405e+01,+3.037895e+01,+3.072738e+01,+1.615651e-02,+2.095314e-02,+1.779477e-02,+2.253139e-02,+1.206020e+03,
+5.200000e+00,+0.000000e+00,+2.296177e+01,+1.411653e-01,+1.350850e+01,+1.296121e-02,+3.663904e+00,+4.782647e-02,+1.233026e-02,-1.149852e-02,+7.342162e-03,+4.853566e-03,-1.832156e-02,+7.141962e-02,-1.875343e-02,-2.844092e-03,+1.306524e-02,+3.054403e+01,+3.088415e+01,+3.046007e+01,+3.080737e+01,+1.617478e-02,+2.094349e-02,+1.780661e-02,+2.251577e-02,+1.201318e+03,
+5.210000e+00,+0.000000e+00,+2.309704e+01,+1.429376e-01,+1.354512e+01,+1.286642e-02,+3.648864e+00,+4.735283e-02,+1.240193e-02,-1.145183e-02,+7.280452e-03,+4.808537e-03,-1.822432e-02,+7.129409e-02,-1.864393e-02,-2.821163e-03,+1.300160e-02,+3.062492e+01,+3.096389e+01,+3.054085e+01,+3.088700e+01,+1.619297e-02,+2.093384e-02,+1.781842e-02,+2.250018e-02,+1.196628e+03,
+5.220000e+00,+0.000000e+00,+2.323267e+01,+1.447233e-01,+1.358160e+01,+1.277383e-02,+3.633860e+00,+4.687898e-02,+1.247299e-02,-1.140556e-02,+7.218991e-03,+4.765978e-03,-1.812720e-02,+7.116878e-02,-1.853509e-02,-2.798501e-03,+1.293809e-02,+3.070547e+01,+3.104328e+01,+3.062129e+01,+3.096628e+01,+1.621106e-02,+2.092417e-02,+1.783017e-02,+2.248461e-02,+1.191951e+03,
+5.230000e+00,+0.000000e+00,+2.336866e+01,+1.465224e-01,+1.361792e+01,+1.268339e-02,+3.618896e+00,+4.640487e-02,+1.254345e-02,-1.135967e-02,+7.157772e-03,+4.725847e-03,-1.803024e-02,+7.104371e-02,-1.842693e-02,-2.776099e-03,+1.287473e-02,+3.078567e+01,+3.112231e+01,+3.070137e+01,+3.104521e+01,+1.622905e-02,+2.091449e-02,+1.784185e-02,+2.246907e-02,+1.187286e+03,
+5.240000e+00,+0.000000e+00,+2.350502e+01,+1.483350e-01,+1.365409e+01,+1.259508e-02,+3.603968e+00,+4.593003e-02,+1.261331e-02,-1.131416e-02,+7.096791e-03,+4.688054e-03,-1.793346e-02,+7.091887e-02,-1.831945e-02,-2.753949e-03,+1.281155e-02,+3.086552e+01,+3.120099e+01,+3.078112e+01,+3.112378e+01,+1.624691e-02,+2.090481e-02,+1.785345e-02,+2.245356e-02,+1.182632e+03,
+5.250000e+00,+0.000000e+00,+2.364174e+01,+1.501609e-01,+1.369011e+01,+1.250885e-02,+3.589078e+00,+4.545447e-02,+1.268256e-02,-1.126898e-02,+7.036048e-03,+4.652459e-03,-1.783689e-02,+7.079426e-02,-1.821267e-02,-2.732048e-03,+1.274857e-02,+3.094502e+01,+3.127931e+01,+3.086051e+01,+3.120199e+01,+1.626464e-02,+2.089511e-02,+1.786495e-02,+2.243807e-02,+1.177991e+03,
+5.260000e+00,+0.000000e+00,+2.377882e+01,+1.520001e-01,+1.372599e+01,+1.242467e-02,+3.574223e+00,+4.497879e-02,+1.275122e-02,-1.122414e-02,+6.975545e-03,+4.618879e-03,-1.774057e-02,+7.066987e-02,-1.810659e-02,-2.710389e-03,+1.268581e-02,+3.102418e+01,+3.135728e+01,+3.093957e+01,+3.127986e+01,+1.628222e-02,+2.088539e-02,+1.787636e-02,+2.242260e-02,+1.173362e+03,
